EXIT_CANDIDATE ts=1768508400000000 label=plan_trust_holds candidate=0 side=SHORT entry=141.7700 close=141.4600 confirmation_score=0.2552 exit_decision_pressure=0.2355 plan_trust=0.6695 holding_stability=0.6354 intervention_fitness=0.1533 intervention_unfit_state=0.3362 exit_evidence=0.1962 current_r=0.6125 target_expectation_context=target_expectation_holds tp_reachability=0.6295 expectation_break_pressure=0.2426 expectation_hold_support=0.6558 target_recovery_potential=0.7199 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4001 break_to_recovery_delta=0.4098 expectation_break_persistence=0.1744 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768510800000000 label=plan_trust_holds candidate=0 side=SHORT entry=141.7700 close=141.6400 confirmation_score=0.2945 exit_decision_pressure=0.2782 plan_trust=0.6222 holding_stability=0.5680 intervention_fitness=0.1769 intervention_unfit_state=0.3710 exit_evidence=0.2331 current_r=0.2568 target_expectation_context=target_expectation_holds tp_reachability=0.5755 expectation_break_pressure=0.2814 expectation_hold_support=0.6072 target_recovery_potential=0.7120 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3885 break_to_recovery_delta=0.3875 expectation_break_persistence=0.2031 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768513200000000 label=exit_pressure_unfit_observe candidate=0 side=SHORT entry=141.7700 close=142.1600 confirmation_score=0.5093 exit_decision_pressure=0.5919 plan_trust=0.4974 holding_stability=0.4022 intervention_fitness=0.3897 intervention_unfit_state=0.4670 exit_evidence=0.5595 current_r=-0.7705 target_expectation_context=expectation_break_observe tp_reachability=0.3964 expectation_break_pressure=0.6254 expectation_hold_support=0.4413 target_recovery_potential=0.5351 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2877 break_to_recovery_delta=0.2755 expectation_break_persistence=0.4661 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768519200000000 label=plan_trust_holds candidate=0 side=LONG entry=142.1400 close=142.5300 confirmation_score=0.1650 exit_decision_pressure=0.1480 plan_trust=0.7730 holding_stability=0.7605 intervention_fitness=0.1011 intervention_unfit_state=0.2587 exit_evidence=0.1215 current_r=1.1439 target_expectation_context=target_expectation_holds tp_reachability=0.7084 expectation_break_pressure=0.1680 expectation_hold_support=0.7505 target_recovery_potential=0.8141 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4401 break_to_recovery_delta=0.4607 expectation_break_persistence=0.1244 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768521900000000 label=plan_trust_holds candidate=0 side=LONG entry=142.1400 close=142.4000 confirmation_score=0.2369 exit_decision_pressure=0.2003 plan_trust=0.6537 holding_stability=0.6549 intervention_fitness=0.1344 intervention_unfit_state=0.3170 exit_evidence=0.1692 current_r=0.7626 target_expectation_context=target_expectation_holds tp_reachability=0.6028 expectation_break_pressure=0.2323 expectation_hold_support=0.6451 target_recovery_potential=0.6965 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3901 break_to_recovery_delta=0.4047 expectation_break_persistence=0.1713 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768524300000000 label=plan_trust_holds candidate=0 side=LONG entry=142.1400 close=142.6600 confirmation_score=0.1802 exit_decision_pressure=0.1593 plan_trust=0.7348 holding_stability=0.7711 intervention_fitness=0.1067 intervention_unfit_state=0.2902 exit_evidence=0.1315 current_r=1.5252 target_expectation_context=target_expectation_holds tp_reachability=0.6790 expectation_break_pressure=0.1880 expectation_hold_support=0.7221 target_recovery_potential=0.7907 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4219 break_to_recovery_delta=0.4394 expectation_break_persistence=0.1366 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768544400000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=142.9500 confirmation_score=0.3577 exit_decision_pressure=0.3643 plan_trust=0.5819 holding_stability=0.5848 intervention_fitness=0.2551 intervention_unfit_state=0.3845 exit_evidence=0.3401 current_r=0.8885 target_expectation_context=target_expectation_holds tp_reachability=0.5337 expectation_break_pressure=0.3252 expectation_hold_support=0.5886 target_recovery_potential=0.6445 target_recovery_momentum=0.6270 target_recovery_confirmation=0.6437 break_to_recovery_delta=0.6260 expectation_break_persistence=0.2145 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768546800000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.2400 confirmation_score=0.2098 exit_decision_pressure=0.2056 plan_trust=0.7420 holding_stability=0.7577 intervention_fitness=0.1359 intervention_unfit_state=0.3183 exit_evidence=0.1714 current_r=1.5327 target_expectation_context=target_expectation_holds tp_reachability=0.6934 expectation_break_pressure=0.2050 expectation_hold_support=0.7402 target_recovery_potential=0.7948 target_recovery_momentum=0.0131 target_recovery_confirmation=0.4392 break_to_recovery_delta=0.4605 expectation_break_persistence=0.1387 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768549800000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=142.8500 confirmation_score=0.3956 exit_decision_pressure=0.4162 plan_trust=0.5512 holding_stability=0.5326 intervention_fitness=0.2853 intervention_unfit_state=0.4267 exit_evidence=0.3948 current_r=0.6664 target_expectation_context=target_watch tp_reachability=0.4935 expectation_break_pressure=0.3611 expectation_hold_support=0.5572 target_recovery_potential=0.6582 target_recovery_momentum=0.0538 target_recovery_confirmation=0.3845 break_to_recovery_delta=0.3829 expectation_break_persistence=0.2367 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768552200000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.3800 confirmation_score=0.1997 exit_decision_pressure=0.1752 plan_trust=0.7204 holding_stability=0.7717 intervention_fitness=0.1153 intervention_unfit_state=0.3382 exit_evidence=0.1477 current_r=1.8437 target_expectation_context=target_expectation_holds tp_reachability=0.6993 expectation_break_pressure=0.1949 expectation_hold_support=0.7365 target_recovery_potential=0.7765 target_recovery_momentum=0.0665 target_recovery_confirmation=0.4555 break_to_recovery_delta=0.4767 expectation_break_persistence=0.1334 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768555500000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.1200 confirmation_score=0.4104 exit_decision_pressure=0.4317 plan_trust=0.5252 holding_stability=0.5672 intervention_fitness=0.3085 intervention_unfit_state=0.4643 exit_evidence=0.4419 current_r=1.2662 target_expectation_context=target_watch tp_reachability=0.4878 expectation_break_pressure=0.3733 expectation_hold_support=0.5372 target_recovery_potential=0.5900 target_recovery_momentum=0.2419 target_recovery_confirmation=0.4358 break_to_recovery_delta=0.4313 expectation_break_persistence=0.2382 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768560300000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.0800 confirmation_score=0.3928 exit_decision_pressure=0.4047 plan_trust=0.5388 holding_stability=0.5690 intervention_fitness=0.2801 intervention_unfit_state=0.4717 exit_evidence=0.4040 current_r=1.1773 target_expectation_context=target_watch tp_reachability=0.4996 expectation_break_pressure=0.3620 expectation_hold_support=0.5481 target_recovery_potential=0.6062 target_recovery_momentum=0.2353 target_recovery_confirmation=0.4408 break_to_recovery_delta=0.4366 expectation_break_persistence=0.2353 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768562700000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.1400 confirmation_score=0.3402 exit_decision_pressure=0.3484 plan_trust=0.6098 holding_stability=0.6279 intervention_fitness=0.2420 intervention_unfit_state=0.4424 exit_evidence=0.3397 current_r=1.3106 target_expectation_context=target_expectation_holds tp_reachability=0.5562 expectation_break_pressure=0.3166 expectation_hold_support=0.6114 target_recovery_potential=0.6658 target_recovery_momentum=0.1730 target_recovery_confirmation=0.4431 break_to_recovery_delta=0.4489 expectation_break_persistence=0.2071 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768565100000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.3500 confirmation_score=0.2342 exit_decision_pressure=0.2077 plan_trust=0.6795 holding_stability=0.7374 intervention_fitness=0.1389 intervention_unfit_state=0.3858 exit_evidence=0.1853 current_r=1.7771 target_expectation_context=target_expectation_holds tp_reachability=0.6588 expectation_break_pressure=0.2275 expectation_hold_support=0.6956 target_recovery_potential=0.7537 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4061 break_to_recovery_delta=0.4241 expectation_break_persistence=0.1568 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768567500000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.6000 confirmation_score=0.2172 exit_decision_pressure=0.1933 plan_trust=0.7057 holding_stability=0.7534 intervention_fitness=0.1280 intervention_unfit_state=0.3754 exit_evidence=0.1693 current_r=2.3324 target_expectation_context=target_expectation_holds tp_reachability=0.6928 expectation_break_pressure=0.2094 expectation_hold_support=0.7268 target_recovery_potential=0.8097 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4260 break_to_recovery_delta=0.4426 expectation_break_persistence=0.1417 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768569900000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.2900 confirmation_score=0.3764 exit_decision_pressure=0.4088 plan_trust=0.5777 holding_stability=0.6276 intervention_fitness=0.2859 intervention_unfit_state=0.4581 exit_evidence=0.4071 current_r=1.6438 target_expectation_context=target_expectation_holds tp_reachability=0.5368 expectation_break_pressure=0.3496 expectation_hold_support=0.5898 target_recovery_potential=0.6549 target_recovery_momentum=0.0167 target_recovery_confirmation=0.3613 break_to_recovery_delta=0.3696 expectation_break_persistence=0.2235 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768572300000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.1300 confirmation_score=0.4013 exit_decision_pressure=0.4401 plan_trust=0.5603 holding_stability=0.5788 intervention_fitness=0.2983 intervention_unfit_state=0.4707 exit_evidence=0.4298 current_r=1.2884 target_expectation_context=target_pullback_observe tp_reachability=0.5072 expectation_break_pressure=0.3745 expectation_hold_support=0.5623 target_recovery_potential=0.6411 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3466 break_to_recovery_delta=0.3505 expectation_break_persistence=0.2420 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768574700000000 label=plan_trust_holds candidate=0 side=LONG entry=142.5500 close=143.0400 confirmation_score=0.3614 exit_decision_pressure=0.3881 plan_trust=0.5950 holding_stability=0.5903 intervention_fitness=0.2521 intervention_unfit_state=0.4476 exit_evidence=0.3556 current_r=1.0885 target_expectation_context=target_expectation_holds tp_reachability=0.5395 expectation_break_pressure=0.3444 expectation_hold_support=0.5935 target_recovery_potential=0.6872 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3699 break_to_recovery_delta=0.3735 expectation_break_persistence=0.2291 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768586100000000 label=plan_trust_holds candidate=0 side=LONG entry=142.9100 close=143.3100 confirmation_score=0.1858 exit_decision_pressure=0.1265 plan_trust=0.6817 holding_stability=0.6852 intervention_fitness=0.0841 intervention_unfit_state=0.2793 exit_evidence=0.1028 current_r=0.7295 target_expectation_context=target_expectation_holds tp_reachability=0.6603 expectation_break_pressure=0.1796 expectation_hold_support=0.6891 target_recovery_potential=0.6281 target_recovery_momentum=0.6693 target_recovery_confirmation=0.6903 break_to_recovery_delta=0.6989 expectation_break_persistence=0.1371 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768588500000000 label=plan_trust_holds candidate=0 side=LONG entry=142.9100 close=143.4400 confirmation_score=0.1790 exit_decision_pressure=0.1440 plan_trust=0.7316 holding_stability=0.7235 intervention_fitness=0.0963 intervention_unfit_state=0.2826 exit_evidence=0.1180 current_r=0.9666 target_expectation_context=target_expectation_holds tp_reachability=0.7010 expectation_break_pressure=0.1755 expectation_hold_support=0.7269 target_recovery_potential=0.7606 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4264 break_to_recovery_delta=0.4487 expectation_break_persistence=0.1295 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768590900000000 label=plan_trust_holds candidate=0 side=LONG entry=142.9100 close=143.1500 confirmation_score=0.3526 exit_decision_pressure=0.3615 plan_trust=0.5589 holding_stability=0.5362 intervention_fitness=0.2397 intervention_unfit_state=0.3811 exit_evidence=0.3186 current_r=0.4377 target_expectation_context=target_pullback_observe tp_reachability=0.5124 expectation_break_pressure=0.3376 expectation_hold_support=0.5562 target_recovery_potential=0.6969 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3699 break_to_recovery_delta=0.3591 expectation_break_persistence=0.2316 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768599600000000 label=plan_trust_holds candidate=0 side=LONG entry=145.1600 close=145.1600 confirmation_score=0.1948 exit_decision_pressure=0.1134 plan_trust=0.6526 holding_stability=0.6067 intervention_fitness=0.0737 intervention_unfit_state=0.3063 exit_evidence=0.0920 current_r=0.0000 target_expectation_context=target_expectation_holds tp_reachability=0.6182 expectation_break_pressure=0.1870 expectation_hold_support=0.6592 target_recovery_potential=0.2989 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3351 break_to_recovery_delta=0.4279 expectation_break_persistence=0.1526 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768602000000000 label=plan_trust_holds candidate=0 side=LONG entry=145.1600 close=144.8400 confirmation_score=0.3585 exit_decision_pressure=0.3506 plan_trust=0.5789 holding_stability=0.5081 intervention_fitness=0.2527 intervention_unfit_state=0.3827 exit_evidence=0.3364 current_r=-0.4469 target_expectation_context=target_pullback_observe tp_reachability=0.5044 expectation_break_pressure=0.4128 expectation_hold_support=0.5428 target_recovery_potential=0.5337 target_recovery_momentum=0.0514 target_recovery_confirmation=0.3580 break_to_recovery_delta=0.3643 expectation_break_persistence=0.2590 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
